නිරීක්ෂන	225
නිරීක්ෂනය	606
නිරුත්තර	342
නිරුද්ධ	488
නිරුපණය	239
නිරුවත	1560
නිරුවත්	3581
නිරුවතින්	1145
නිරූපණ	964
නිරූපණය	4153
නිරූපණයක්	202
නිරූපන	232
නිරූපනය	1355
නිරූපිකාවක්	309
නිරූපිත	309
නිරෝගි	339
නිරෝගිමත්	206
නිරෝගී	2076
නිරෝගීව	258
නිරෝධ	485
නිරෝධය	351
නිරෝධායන	2539
නිරෝධායනය	696
නිරෝධායනයට	773
නිරෝෂන්	850
නිරෝෂා	699
නිල	22641
නිලංකාර	252
නිලංග	559
නිලතල	339
නිලදාරීන්	417
නිලධරය	327
නිලධරයන්	416
නිලධරයන්ගේ	202
නිලධරයා	203
නිලධාරි	4162
නිලධාරින්	6833
නිලධාරින්ගේ	1316
නිලධාරින්ට	1088
නිලධාරිනිය	462
නිලධාරිනියක්	269
නිලධාරිනියන්	221
නිලධාරිනී	214
නිලධාරියකු	1352
නිලධාරියකුට	239
නිලධාරියා	4523
නිලධාරියාගේ	775
නිලධාරියාට	674
නිලධාරියෙක්	1951
නිලධාරියෙකු	4242
නිලධාරියෙකුගේ	296
නිලධාරියෙකුට	614
නිලධාරිවරයා	439
නිලධාරිහු	237
නිලධාරී	6510
නිලධාරීන්	30552
නිලධාරීන්ගෙන්	669
නිලධාරීන්ගේ	6008
නිලධාරීන්ට	5461
නිලධාරීන්ද	333
නිලධාරීවරයා	441
නිලධාරීහු	1751
නිලන්ත	899
නිලමේ	1272
නිලය	341
නිලයක්	254
නිලයට	261
නිලයන්	298
නිලවරණය	464
නිල්	9940
නිල්පාට	514
නිල්මිණි	383
නිල්ල	275
නිල්වන්	319
නිල්වලා	1038
නිලා	225
නිලි	463
නිලිය	201
නිලියක්	371
නිලියන්	467
නිලියෝ	223
නිලූ	251
නිලූක	370
නිලූකා	220
නිවට	1241
නිවන	3168
නිවනක්	385
නිවනට	836
නිවන්	7475
නිවන්න	353
නිවන්නට	239
නිවන්සුව	244
නිවරද	248
නිවරදි	851
නිවරදිව	310
නිවර්තන	690
නිවරැදි	270
නිවලා	219
නිවස	11821
නිවසක	3391
නිවසකට	1114
නිවසක්	4013
නිවසකින්	237
නිවසට	10045
නිවසටම	523
නිවසින්	2271
නිවසෙන්	382
නිවසෙහි	507
නිවසේ	12539
නිවසේදී	1826
නිවසේදීම	223
නිවහන	706
නිවහනක්	239
නිවහල්	698
නිව්	2589
නිව්ටන්	1335
නිව්ටන්ගේ	304
නිව්ටෝනීය	307
නිව්යෝක්	1030
නිව්යෝර්ක්	1215
නිව්ස්	5167
නිව්ස්ෆස්ට්	1246
නිවා	2246
නිවාඩ්	330
නිවාඩු	13259
නිවාඩුව	1543
නිවාඩුවකට	423
නිවාඩුවක්	1681
නිවාඩුවට	1151
නිවාරණ	1264
නිවාරණය	610
නිවාස	20178
නිවාසය	884
නිවාසයක	340
නිවාසයක්	504
නිවාසයට	231
නිවාසයේ	683
නිවාසරු	2582
නිවාසවල	907
නිවාසවලට	324
නිවාසාන්තර	220
නිවැරදි	18144
නිවැරදිද	294
නිවැරදිම	332
නිවැරදිය	575
නිවැරදියි	1543
නිවැරදිව	4750
නිවැරැදි	1623
නිවැරැදිව	417
නිවැසියන්	658
නිවැසියන්ට	254
නිවි	437
නිවිතිගල	362
නිවී	1707
නිවීම	551
නිවීමට	201
නිවීම්	402
නිවීමේ	621
නිවුටන්	333
නිවුණු	229
නිවුන්	1089
නිවුස්	4557
නිවෙන	327
නිවෙස	1116
නිවෙසක	375
නිවෙසක්	243
නිවෙසට	836
නිවෙස්	3332
නිවෙස්වල	836
නිවෙස්වලට	435
නිවෙස්වලින්	213
නිවෙසේ	673
නිවේදක	679
නිවේදකයා	316
නිවේදකයෙක්	201
නිවේදන	2318
නිවේදනය	10353
නිවේදනයක	1011
නිවේදනයක්	6085
නිවේදනයට	499
නිවේදනයයි	226
නිවේදනයෙන්	518
නිවේදනයේ	3670
නිවේදිකාව	219
නිවේදිකාවක්	284
නිශ්	236
නිශ්චය	735
නිශ්චල	630
නිශ්චිත	5281
නිශ්චිතව	1062
නිශ්චිතවම	448
නිශ්පාදන	1091
නිශ්පාදනය	1189
නිශ්ඵල	288
නිශ්ශංක	1572
නිශ්ශංකමල්ල	249
නිශ්ශබ්ද	638
නිශ්ශබ්දව	455
නිශා	492
නිශාන්	489
නිශාන්ත	4298
නිෂ්පාදක	643
නිෂ්පාදකයන්	522
නිෂ්පාදකයා	459
නිෂ්පාදකයින්	466
නිෂ්පාදන	12263
නිෂ්පාදනය	12468
නිෂ්පාදනයක්	1032
නිෂ්පාදනයට	1021
නිෂ්පාදනයන්	367
නිෂ්පාදනයෙන්	608
නිෂ්පාදනයේ	1048
නිෂ්පාදනරු	300
නිෂ්පාදනවල	340
නිෂ්පාදිත	1729
නිෂ්පාදිතය	433
නිෂ්පාදිතයෙන්	484
නිෂ්පාදිතයේ	203
නිෂ්ඵල	458
නිස	787
නිසංසල	314
නිසංසලා	295
නිසදැස්	347
නිසඳැස්	462
නිසයි	12836
නිසරු	561
නිසල	1330
නිසලව	341
නිසල්	271
නිසසල	226
නිස්කලංක	661
නිසා	306021
නිසාත්	7225
නිසාත්ය	215
නිසාද	5860
නිසාදැයි	386
නිසාදෝ	853
නිසාන්	249
නිසානෙ	383
නිසානේ	759
නිසාම	15252
නිසාමද	304
නිසාමය	1020
නිසාමයි	1516
නිසාය	16793
නිසායි	1822
නිසාලු	409
නිසාවත්	643
නිසාවෙන්	3719
නිසාවෙන්ම	316
නිසාවෙනි	3147
නිසැක	960
නිසැකය	1045
නිසැකයි	314
නිසැකයෙන්ම	221
නිසැකව	338
නිසැකවම	1146
නිසි	18062
නිසියාකාරව	611
නිසිලෙස	485
නිසුපා	337
නිසොල්මනේ	316
නිහඩ	1512
නිහඩයි	220
නිහඩව	875
නිහඬ	4696
නිහඬතාවය	288
නිහඬය	310
නිහඬයි	716
නිහඬව	2636
නිහඬවම	461
නිහතමානි	332
නිහතමානී	1095
නිහතමානීව	425
නිහාල්	2241
නිහැඬියාව	288
නිළ	2780
නිළධාරි	487
නිළධාරින්	1065
නිළධාරියා	452
නිළධාරියෙක්	310
නිළධාරියෙකු	374
නිළධාරී	687
නිළධාරීන්	2254
නිළධාරීන්ගේ	364
නිළධාරීන්ට	358
නිළමේ	677
නිළි	1804
නිළිය	1588
නිළියක	432
නිළියක්	1499
නිළියට	232
නිළියන්	1685
නිළියන්ගේ	352
නිළියන්ට	302
නිළියෝ	384
නී	482
නීච	769
නීතා	319
නීති	31210
නීතිගත	2811
නීතිගරුක	328
නීතිඥ	6995
නීතිඥයකු	202
නීතිඥයන්	498
නීතිඥයා	255
නීතිඥයින්	480
නීතිඥයෙකු	274
නීතිඥවරයා	889
නීතිඥවරු	206
නීතිඥවරුන්	729
නීතිපති	3274
නීතිපතිවරයා	3171
නීතිපතිවරයාගේ	426
නීතිපතිවරයාට	363
නීතිමය	7058
නීතිය	23930
නීතියක්	3068
නීතියට	3603
නීතියත්	214
නීතියෙන්	2166
නීතියේ	3456
නීතිරීති	812
නීතිවලට	216
නීතිවිරෝධි	303
නීතිවිරෝධී	3353
නීතිවිරෝධීව	476
නීතිවේදී	273
නීතී	846
නීතීඥ	2209
නීතීඥයින්	201
නීතීඥවරයා	340
නීතීඥවරුන්	314
නීතීය	220
නීනු	216
නීරස	808
නීරෝ	240
නීරෝගී	364
නීල	1383
නීල්	1456
නීලා	483
නීවරණ	217
නු	973
නුඔ	309
නුග	757
නුගත්	271
නුගේගොඩ	3717
නුගේගොඩට	221
නුතන	888
නුදුටු	514
නුදුන්	256
නුදුරින්	733
නුදුරු	1491
නුදුරේදීම	555
නුපුරුදු	855
නුපුහුණු	271
නුබ	1512
නුබට	228
නුබේ	558
නුමුත්	569
නුඹ	20956
නුඹගේ	608
නුඹට	4147
නුඹටත්	217
නුඹත්	676
නුඹම	328
නුඹයි	757
නුඹලා	2207
නුඹලාගේ	710
නුඹලාට	783
නුඹව	711
නුඹෙ	1768
නුඹෙන්	288
නුඹේ	5202
නුරා	414
නුල්	220
නුවණ	1761
නුවණට	343
නුවණැති	439
නුවණින්	1897
නුවන	305
නුවන්	3552
නුවනින්	373
නුවර	23307
නුවරඑලිය	1033
නුවරඑළිය	4552
නුවරඑළියට	287
නුවරඑළියෙන්	459
නුවරඑළියේ	602
නුවරට	2073
නුවරදී	1431
නුවරරු	440
නුවරින්	511
නුවූ	202
නුසුදුසු	2238
නුසුදුසුය	211
නුහුරු	1312
නූගත්	1027
නූඩ්ල්ස්	480
නූතන	7368
නූතනත්වය	401
නූතනයේ	220
නූතනවාදය	201
නූතනවාදී	266
නූපන්	510
නූර්ති	398
නූරි	387
නූල	663
නූලක්	428
නූල්	1737
නූලෙන්	594
නෙ	9149
නෙක	1452
නෙගටිව්	226
නෙට්	2304
නෙට්බෝල්	207
නෙට්වර්ක්	857
නෙත	2362
නෙතට	888
නෙත්	6277
නෙත්මි	742
නෙතින්	907
නෙතු	3357
නෙතේ	308
නෙද	879
නෙදර්ලන්ත	581
නෙදර්ලන්තය	542
නෙදර්ලන්තයේ	426
නෙමයි	403
නෙමෙ	800
නෙමෙයි	38954
නෙමෙයිද	794
නෙමෙයිනෙ	507
නෙමෙයිනේ	921
නෙමේ	16012
නෙමේද	361
නෙමේනෙ	215
නෙමේනේ	372
නෙමේය	702
නෙරංජි	931
නෙරපා	803
නෙරා	370
නෙලන	308
නෙලන්න	374
නෙල්ලි	379
නෙල්සන්	1111
නෙලා	1088
නෙලීම	243
නෙලුම්	1608
නෙලූ	330
නෙව	8231
නෙවයි	337
නෙවැ	699
නෙවි	1505
නෙවිල්	1021
නෙවී	729
නෙවෙ	856
නෙවෙයි	43049
නෙවෙයිද	1001
නෙවෙයිනෙ	685
නෙවෙයිනේ	1002
නෙවේ	8113
නෙවේද	226
නෙහ්	844
නෙහාරා	258
නෙළන	215
නෙළා	551
නෙළුම	208
නෙළුමක්	210
නෙළුම්	4629
නෙළුව	370
නේ	41577
නේක	622
නේටෝ	838
නේටෝව	242
නේද	66034
නේදැයි	224
නේන්නං	679
නේන්නම්	1356
නේපාල	957
නේපාලය	784
නේපාලයට	245
නේපාලයේ	1152
නේම්	498
නේරු	319
නේවාසික	1554
නේවාසිකව	945
නේවාසිකාගාර	763
නේවාසිකාගාරය	345
නේවාසිකාගාරයේ	391
නේවි	649
නේෂන්	231
නේහ්	351
නෛතික	2040
නෛසර්ගික	220
නො	49488
නොඅඩු	497
නොඅඩුව	687
නොඅනුමානය	825
නොඅනුමානයි	340
නොඇසූ	284
නොඇසෙන	210
නොඉවසිල්ලෙන්	490
නොඑන	789
නොඑසේ	1161
නොඑසේනම්	494
නොකඩවා	1705
නොකන	501
නොකර	14463
නොකරණ	1179
නොකරත්	275
නොකරති	598
නොකරන	12305
නොකරනවා	252
නොකරන්න	1662
නොකරන්නට	272
නොකරන්නේ	1792
නොකරනු	837
නොකරපු	1192
නොකරම	758
නොකරමි	1093
නොකරමින්	343
නොකරමු	317
නොකරයි	2175
නොකල	3821
නොකලට	326
නොකලත්	659
නොකලා	252
නොකලේ	396
නොකලොත්	563
නොකළ	9504
නොකළත්	439
නොකළහ	222
නොකළහොත්	784
නොකළා	254
නොකළේ	731
නොකළේය	425
නොකළොත්	519
නොක්ස්	467
නොකා	1810
නොකැඩී	239
නොකිය	1287
නොකියන	1075
නොකියන්න	633
නොකියන්නේ	230
නොකියපු	228
නොකියම	454
නොකියමි	654
නොකියයි	201
නොකියවන	217
නොකියවා	339
නොකියා	4701
නොකියාම	1086
නොකියූ	231
නොකිරීම	3744
නොකිරීමට	1109
නොකිරීමයි	226
නොකිරීමෙන්	338
නොකිරීමේ	361
නොකිව්වට	272
නොකී	2641
නොකෙරෙන	519
නොකෙරේ	499
නොකොට	1758
නොගත	825
නොගතහොත්	339
නොගත්	2652
නොගත්ත	235
නොගත්තත්	220
නොගත්තේ	363
නොගත්තොත්	301
නොගන්න	921
නොගන්නා	2505
නොගන්නේ	677
නොගනී	470
නොගහ	256
නොගැනීම	1434
නොගැනීමට	376
නොගැඹුරු	623
නොගැලපීම්	235
නොගැලපෙන	1456
නොගැළපෙන	314
නොගිය	1836
නොගියත්	234
නොගියේ	295
නොගියොත්	285
නොගිහින්	836
නොගෙන	4105
නොගෙවන	200
නොගෙවා	559
නොගෙවීම	275
නොගොස්	1153
නොච්චියාගම	430
නොට්	440
නොතකන	211
නොතකමින්	313
නොතකා	3277
නොතබන	604
නොතබා	524
නොතැබිය	240
නොතිබ්බ	240
නොතිබිණ	212
නොතිබිණි	748
නොතිබිය	260
නොතිබීම	1052
නොතිබුණ	477
නොතිබුණත්	241
නොතිබුණා	287
නොතිබුණි	1899
නොතිබුණු	1430
නොතිබුන	683
නොතිබුනත්	269
නොතිබුනා	274
නොතිබුනි	265
නොතිබුනු	360
නොතිබූ	1998
නොතියා	207
නොතීසි	943
නොතේරෙන	1778
නොතේරේ	517
නොදක්වන	581
නොදක්වයි	198
නොදක්වා	297
නොදකින	1230
නොදකින්	913
නොදකිමි	205
නොදත්	2122
නොදන්න	7498
නොදන්නවා	1478
නොදන්නා	9763
නොදන්නේ	625
නොදන්වා	441
නොදනිති	409
නොදනිමි	2676
නොදනිමු	487
නොදනී	1291
නොදමා	382
නොදා	1513
නොදැක	908
නොදැකපු	516
නොදැක්ක	528
නොදැක්කා	517
නොදැක්වීම	267
නොදැක්වූ	221
නොදැන	5372
නොදැනම	246
නොදැනිම	583
නොදැනී	469
නොදැනීම	1399
නොදැනුවත්	472
නොදැනුවත්කම	387
නොදැනුවත්ව	664
නොදැනුවත්වම	942
නොදැනෙන	822
නොදැනෙන්න	296
නොදැනේ	259
නොදැවී	1380
නොදි	323
නොදිය	799
නොදියුණු	658
නොදී	5782
නොදීම	1339
නොදීමට	598
නොදුටු	2720
නොදුනහොත්	209
නොදුන්	1480
නොදුන්නේ	218
නොදුන්නොත්	301
නොදෙන	3695
නොදෙන්න	329
නොදෙන්නේ	502
නොදෙනු	279
නොදෙයි	419
නොදෙවෙනි	524
නොදේ	349
නොදොඩා	247
නොනවත්වා	876
නොනවත්වාම	291
නොනවතින	1138
නොන්ඩි	337
නොනැවතී	1462
නොනැසී	600
නොනිදා	253
නොනිමි	595
නොනිල	245
නොපමාව	644
නොපවත්වන	218
නොපවතින	562
නොපවතී	305
නොපසුබට	207
නොපැතූ	200
නොපැමිණ	235
නොපැමිණි	673
නොපැමිණීම	513
නොපැමිණෙන	298
නොපිරිහෙලා	209
නොපෙනන	240
නොපෙන්වා	315
නොපෙනී	1645
නොපෙනෙන	3813
නොපෙනෙන්න	354
නොපෙනේ	1206
නොබල	287
නොබලන	519
නොබලපු	325
නොබලා	2678
නොබලාම	227
නොබැඳි	335
නොබැඳෙන	375
නොබියව	858
නොබී	975
නොබෙල්	1774
නොබොන	411
නොබෝ	1124
නොබෝදා	359
නොම	2261
නොමග	1820
නොමඟ	967
නොමද	333
නොමනා	528
නොමඳ	362
නොමරා	316
නොමසුරුව	223
නොම්බර	317
නොම්බරේ	272
නොම්මර	874
නොම්මරේ	307
නොමැකෙන	659
නොමැත	10715
නොමැත්තේ	207
නොමැති	36284
නොමැතිකම	413
නොමැතිනම්	710
නොමැතිය	217
නොමැතිව	9031
නොමැතිවීම	983
නොමැරී	304
නොමියෙන	336
නොමිලයේ	1205
නොමිලේ	9711
නොමිලේම	1032
නොමිළේ	543
නොමේරූ	320
නොයන	2432
නොයන්න	368
නොයන්නේ	316
නොයනු	255
නොයමි	200
නොයයි	423
නොයවා	354
නොයා	1493
නොයාම	239
නොයාර්	300
නොයෙක්	7304
නොයෙකුත්	4135
නොයෙදෙන	214
නොයෙල්	235
නොරහසකි	755
නොර්වේ	349
නොරොච්චෝලේ	949
නොලත්	622
නොලද	694
නොලබන	792
නොලබා	604
නොලැබ	288
නොලැබිණි	284
නොලැබී	688
නොලැබීම	1591
නොලැබුණ	310
නොලැබුණහොත්	282
නොලැබුණි	319
නොලැබුණු	1320
නොලැබුන	372
නොලැබුනත්	204
නොලැබුනු	310
නොලැබූ	459
නොලැබෙන	2787
නොලැබෙන්නේ	257
නොලැබෙනු	318
නොලැබේ	1342
නොලිය	351
නොලියන	381
නොලියා	1109
නොව	48924
නොවටිනා	356
නොවදින	363
නොවන	53645
නොවනවා	218
නොවන්න	1167
නොවන්නට	1600
නොවන්නේ	3262
නොවන්නේද	791
නොවන්නේය	850
නොවනා	339
නොවනු	2625
නොවරදවා	265
නොවරදවාම	410
නොවරදින	328
නොවැ	46608
නොවැටහෙන	215
නොවැටහේ	222
නොවැටී	486
නොවැටෙන	273
නොවැඩි	382
නොවැදගත්	541
නොවැම්බරයේ	473
නොවැම්බර්	13877
නොවැරදීම	354
නොවැලැක්විය	581
නොවැළැක්විය	310
නොවෑ	467
නොවි	499
නොවිණි	651
නොවිනි	337
නොවිය	3199
නොවිසඳුණු	203
නොවී	11556
නොවීම	5042
නොවීමට	1336
නොවීමත්	287
නොවීමයි	566
නොවීමෙන්	201
නොවීමේ	306
නොවීය	6117
නොවු	1193
නොවුණ	463
නොවුණත්	853
නොවුණහොත්	271
නොවුණා	235
නොවුණි	535
නොවුණු	1130
නොවුණොත්	207
නොවුන	1427
නොවුනට	497
නොවුනත්	2690
නොවුනද	354
නොවුනහොත්	382
නොවුනා	475
නොවුනි	385
නොවුනු	785
නොවුනේ	470
නොවුනොත්	632
නොවුවත්	380
නොවුවද	265
නොවූ	11859
නොවූයෙන්	213
නොවූයේ	775
නොවූවත්	782
නොවූවද	397
නොවූහ	323
නොවෙ	616
නොවෙත්	382
නොවෙති	1008
නොවෙද	963
නොවෙන	4329
නොවෙනවා	241
නොවෙනස්	435
නොවෙනස්ව	477
නොවෙන්න	1884
නොවෙන්නත්	351
නොවෙන්නේ	315
නොවෙනු	201
නොවෙමි	1250
නොවෙමු	490
නොවෙයි	16143
නොවෙයිද	297
නොවේ	60857
නොවේද	5058
නොවේදැයි	436
නොවේනම්	323
නොවේය	1520
නොවේයයි	213
නොවේවා	836
නොවේවි	257
නොසන්සුන්	1257
නොසන්සුන්කාරී	404
නොසලකන	303
නොසලකා	3484
නොසළකා	465
නොසැලකිල්ල	518
නොසැලකිලිමත්	399
නොසැලී	831
නොසැලෙන	409
නොසෑහෙන	209
නොසෑහෙන්න	397
නොසිට	694
නොසිටි	1629
නොසිටින	460
නොසිටිය	285
නොසිටීම	557
නොසිතන	631
නොසිතමි	577
නොසිතා	824
නොසිතු	619
නොසිතුවෙමි	216
නොසිතූ	1487
නොසෙල්වී	208
නොසොයා	207
නොහඟින්නේය	241
නොහඟියි	244
නොහඳුනන	354
නොහරින	239
නොහැක	9249
නොහැක්කක්	450
නොහැක්කකි	226
නොහැක්කේ	815
නොහැකි	46047
නොහැකිද	680
නොහැකිනම්	260
නොහැකිය	6745
නොහැකියාව	862
නොහැකියි	2498
නොහැකිව	3743
නොහැකිවන	230
නොහැකිවිය	265
නොහැකිවී	291
නොහැකිවීම	842
නොහැකිවූ	577
නොහැර	445
නොහික්මුණු	266
නොහිතන	667
නොහිතපු	775
නොහිතා	496
නොහී	366
නොහෙන	256
නොහෙලා	296
නොහේ	319
නොහොත්	6227
නොහොබිනා	359
නෝ	2474
නෝක්කාඩු	284
නෝට්	833
නෝට්ටු	1923
නෝට්ටුව	275
නෝට්ටුවක්	371
නෝටි	693
නෝටියා	219
නෝන	1029
නෝනගෙ	267
නෝනගේ	280
නෝනට	706
නෝනත්	287
නෝනයි	256
නෝනලා	523
නෝන්ඩි	761
නෝනා	4599
නෝනාගේ	289
නෝනාට	259
නෝනිස්	538
නෝනේ	400
නෝමන්	225
නෝමල්	341
නෝර්ත්	406
නෝර්වේ	1639
නෝවීජියානු	223
නෞකා	1623
නෞකාව	2342
නෞකාවක්	574
නෞකාවේ	1077
පංකා	197
පංකාදු	338
පංකාදුයි	295
පංගුව	551
පංගුවක්	424
පංච	2425
පංති	4329
පංතික	500
පංතිය	2340
පංතියකට	221
පංතියක්	445
පංතියට	1270
පංතියෙ	550
පංතියෙන්	229
පංතියේ	2457
පංතිවල	217
පංසල	216
පංසලට	259
පංසල්	495
පංසලේ	440
පක්ශ	392
පක්ශය	270
පක්ෂ	33907
පක්ෂපාතී	564
පක්ෂය	24555
පක්ෂයක	696
පක්ෂයකට	783
පක්ෂයක්	3602
පක්ෂයකි	215
පක්ෂයකින්	264
පක්ෂයට	4830
පක්ෂයත්	414
පක්ෂයයි	304
පක්ෂයෙන්	2167
පක්ෂයේ	23987
පක්ෂව	1777
පක්ෂවල	1644
පක්ෂවලට	819
පක්ෂවලින්	296
පක්ෂි	266
පක්ෂියා	299
පක්ෂීන්	448
පක්ෂෙ	370
පක්ෂේ	368
පකිස්තාන	444
පකිස්තානය	708
පකිස්තානයේ	480
පකිස්තාන්	272
පකිස්තානු	493
පකිස්ථාන	1308
පකිස්ථානය	1208
පකිස්ථානයට	329
පකිස්ථානයේ	779
පකිස්ථානු	292
පගා	463
පගාව	377
පච	1217
පච්ච	804
පච්චයක්	316
පච්චයා	425
පජාත	363
පඤ්ච	321
පට	3862
පටං	1857
පටක	1073
පටන්	62626
පටන්ගත්	675
පටන්ගත්ත	742
පටන්ගත්තා	1017
පටන්ගත්තු	208
පටන්ගත්තෙ	240
පටන්ගත්තේ	556
පටන්ගන්න	1075
පටන්ගන්නවා	303
පටන්ගන්නේ	298
පටන්ගෙන	1765
පටන්ම	990
පටය	1863
පටයක්	953
පටයට	199
පටයේ	496
පටල	570
පටලය	446
පටලවා	1068
පටලවාගෙන	303
පටලා	287
පටවන	555
පටවන්න	315
පටවලා	201
පටවා	815
පටවාගෙන	266
පටස්	628
පටහැණි	255
පටහැනි	1513
පටහැනිව	856
පට්	208
පට්ට	15050
පට්ටපල්	1185
පට්ටම	2458
පට්ටම්	563
පට්ටය	260
පට්ටයි	1082
පට්ටා	237
පට්ටි	299
පටාචාරා	271
පටාන්	239
පටි	2515
පටිගත	2809
පටිච්ච	744
පටිපාටි	292
පටිපාටිය	749
පටිය	1025
පටියක්	692
පටියකින්	220
පටිසම්භිදා	307
පටු	3992
පටුන	476
පටුමග	218
පඨවි	448
පඩ	930
පඩයක්	226
පඩි	4990
පඩිපෙල	386
පඩිපෙළ	389
පඩිය	1513
පඩියක්	566
පඩියට	498
පඩියෙන්	549
පණ	9888
පණක්	397
පණත	501
පණත්	278
පණපිටින්	410
පණස්	208
පණහක්	305
පණ්ඩිත	2526
පණ්ඩිතයන්	212
පණ්ඩිත්	846
පණ්ඩුකාභය	565
පණිවිඩ	2022
පණිවිඩය	2504
පණිවිඩයක්	2358
පණිවිඩේ	481
පණිවුඩ	1856
පණිවුඩය	1912
පණිවුඩයක්	2262
පණිවුඩයෙන්	202
පණිවුඩයේ	357
පණු	471
පණුවන්	440
පඬි	529
පඬියන්	573
පඬුරු	602
පත	5197
පතක	539
පතක්	1781
පතට	740
පතන	2242
පතනව	541
පතනවා	4278
පතන්න	885
පතන්නට	250
පතන්නම්	251
පතන්නේ	463
පතමි	2151
පතමින්	505
පතමු	739
පතයි	527
පතර	1170
පතරොම්	567
පතල	713
පතල්	1484
පතලා	333
පතලේ	220
පතළ	213
පත්	99788
පත්කර	5770
පත්කරගෙන	329
පත්කරන	1985
පත්කරන්න	330
පත්කරන්නේ	215
පත්කරනු	743
පත්කරමින්	624
පත්කරලා	233
පත්කල	765
පත්කළ	1900
පත්කළා	202
පත්කළේ	205
පත්කිරීම	1784
පත්කිරීමට	1406
පත්කිරීම්	200
පත්කිරීමේ	637
පත්කොට	718
පත්තර	7910
පත්තරය	604
පත්තරයක	205
පත්තරයක්	1238
පත්තරයේ	205
පත්තරවල	778
පත්තරවලට	214
පත්තරෙන්	461
පත්තරේ	4928
පත්තරේක	569
පත්තරේට	557
පත්තිනි	1269
පත්තු	4220
පත්තුව	216
පත්තුවේ	235
පත්ර	308
පත්ලේ	207
පත්ව	18802
පත්වන	4154
පත්වනවා	212
පත්වන්නට	361
පත්වන්නේ	1046
පත්වනු	766
පත්විය	4538
පත්වී	5494
පත්වීම	4019
පත්වීමක්	514
පත්වීමට	1851
පත්වීමත්	590
පත්වීමයි	264
පත්වීම්	3324
පත්වීමෙන්	1268
පත්වීමේ	917
පත්වු	667
පත්වුණා	2634
පත්වුණු	337
පත්වුණේ	681
පත්වුනා	501
පත්වුයේ	223
පත්වුවහොත්	227
පත්වූ	6874
පත්වූයේ	1314
පත්වූවන්	412
පත්වූවන්ට	305
පත්වූහ	427
පත්වෙන	895
පත්වෙනවා	1298
පත්වෙන්න	487
පත්වෙන්නේ	329
පත්වෙමින්	888
පත්වෙයි	859
පත්වෙලා	2004
පත්වේ	1345
පතා	3225
පතාක	365
පතාගෙන	298
පති	492
පතිත	1957
පතින්	298
පතිරගේ	225
පතිරණ	2802
පතිරාජ	525
පතිවත	344
පතුරවන	269
පතුරු	962
පතුරුවන	340
පතුරුවා	746
පතුල	989
පතුලට	310
පතුලටම	280
පතුල්	591
පතුලේ	966
පතෙහි	334
පතේ	1306
පතොක්	222
පතොරම්	298
පතෝල	534
පථ	246
පථය	1167
පථයක්	297
පථයට	395
පථයේ	324
පද	14124
පදං	346
පදක්කම	1637
පදක්කමක්	713
පදක්කම්	2274
පදනම	8902
පදනමක	328
පදනමක්	2774
පදනමකින්	519
පදනමට	390
පදනම්	14358
පදනම්ව	1829
පදනම්වූ	222
පදනමින්	718
පදනමෙන්	213
පදනමේ	1042
පදම	229
පදමට	559
පදම්	684
පදමාලාව	237
පදය	2827
පදයක්	1270
පදයට	450
පදයෙන්	313
පදයේ	496
පදවන	547
පදවා	361
පදවාගෙන	443
පදවැල්	366
පදවි	1144
පදවිය	1915
පදවියක්	259
පදවියට	685
පදවියෙන්	283
පදවියේ	217
පද්දති	382
පද්දතිය	510
පද්දතියක්	260
පද්ධති	6272
පද්ධතිය	10650
පද්ධතියක	717
පද්ධතියකට	284
පද්ධතියක්	4470
පද්ධතියකි	413
පද්ධතියකින්	262
පද්ධතියට	2452
පද්ධතියම	208
පද්ධතියෙන්	413
පද්ධතියේ	3057
පද්ධතිවල	268
පද්ධතීන්	763
පද්ම	361
පද්මන්	197
පද්මනාදන්	222
පද්මසිරි	459
පද්මා	203
පදාර්ථ	466
පදාර්ථය	309
පදිංචි	17819
පදිංචිකරුවන්	3355
පදිංචිකරුවන්ට	202
පදිංචිකරුවෙක්	1266
පදිංචිකරුවෙකි	545
පදිංචිකරුවෙකු	965
පදිංචිය	1014
පදිංචියට	1810
පදිංචිව	3134
පදික	1017
පදින	663
පදිනවා	231
පදින්න	788
පදිවු	300
පදුරු	331
පදේ	409
පන	3253
පනත	11325
පනතක්	1413
පනතට	1685
පනත්	5455
පනතින්	481
පනතේ	2739
පනවන	1130
පනවනු	493
පනවා	3747
පනස්	3286
පනහ	540
පනහක	359
පනහකට	535
පනහක්	1275
පනහට	257
පනහේ	475
පන්	1039
පන්ජාබ්	355
පන්ඩිත	198
පන්ති	11101
පන්තික	682
පන්තිය	9482
පන්තියක	532
පන්තියකට	597
පන්තියක්	1105
පන්තියට	4943
පන්තියම	232
පන්තියෙ	1945
පන්තියෙදි	252
පන්තියෙන්	893
පන්තියේ	11694
පන්තියේදී	321
පන්තිවල	600
පන්තිවලට	278
පන්තීන්	292
පන්දම	302
පන්දමක්	196
පන්දම්	610
පන්දහසක්	287
පන්දු	8264
පන්දුව	1388
පන්දුවක්	644
පන්දුවට	2428
පන්දුවාර	2480
පන්දුවෙන්	237
පන්න	801
පන්නන	285
පන්නනවා	236
පන්නන්න	374
පන්නයේ	1180
පන්නරය	690
පන්නල	613
පන්නලා	398
පන්නා	1377
පන්නිපිටිය	777
පන්සල	2696
